species,SID01.BA.VG.2,SID01.BA.V_metag,SID02.BA.V_metag,SID02.BA.VG_metag,SID03.BA.O_metag,SID04.BA.VG.2,SID04.BA.O_metag,SID04.BO.VG.2,SID04.TO.VG,SID05.PR.VG.1,SID06.BA.VG_metag,SID06.PR.VG_metag,SID06.TO.VG,SID07.BA.VG.2,SID07.PR.V.2,SID08.BA.V_metag,SID08.BA.VG_metag,SID08.TO.VG,SID09.PR.V_metag,SID09.TO.O.new,SID10.BO.V,SID10.TO.V.1,SID11.BA.V_metag,SID11.TO.V.2,SID12.PR.V.2,SID12.TO.O.new,SID13.PR.VG.0,SID14.PR.VG.0,SID16.PR.VG.1,SID17.PR.V_metag,SID18.PR.V_metag,SID19.BA.V.2,SID19.TO.V,SID20.TO.O.0,SID21.TO.V.new,SID22.TO.O.new,SID23.BA.V.2,SID26.BA.V.2,SID26.PR.V_metag,SID29.PR.O.2,SID30.BO.O.2,SID31.PR.O.0,SID32.PR.V.1,SID33.PR.V_metag,SID37.PR.O.new,SID38.BA.O.2,SID38.PR.O.1,SID38.TO.VG,SID39.TO.VG,SID42.TO.VG.2,SID44.TO.V,SID45.BO.V.new,SIDVOV03_metag,SIDVOV08_metag,SIDVOV104_metag,SIDVOV108_metag,SIDVOV109_metag,SIDVOV112_metag,SIDVOV113_metag,SIDVOV114_metag,SIDVOV16_metag,SIDVOV20_metag,SIDVOV24_metag,SIDVOV25_metag,SIDVOV26_metag,SIDVOV28_metag,SIDVOV29_metag,SIDVOV32_metag,SIDVOV34_metag,SIDVOV35_metag,SIDVOV36_metag,SIDVOV38_metag,SIDVOV39_metag,SIDVOV46_metag,SIDVOV48_metag,SIDVOV49_metag,SIDVOV52_metag,SIDVOV53_metag,SIDVOV54_metag,SIDVOV56_metag,SIDVOV58_metag,SIDVOV59_metag,SIDVOV60_metag,SIDVOV66_metag,SIDVOV70_metag,SIDVOV72_metag,SIDVOV75_metag,SIDVOV76_metag,SIDVOV77_metag,SIDVOV78_metag,SIDVOV79_metag,SIDVOV81_metag,SIDVOV82_metag,SIDVOV96_metag,SIDVOV97_metag,SIDVOV98_metag,SIDVOV99_metag
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,,,,,0.11397,1.36962,,,,0.07326,0.13428,,,,,1.26634,0.0117,,0.11,,0.0078,0.39672,,0.03483,,0.13353,,0.86931,0.89939,,0.14834,,,,,,0.31394,,0.17717,,0.68496,0.34135,,1.13948,,0.09698,1.05864,,0.04256,,,,,,0.24761,0.61056,,0.21235,,0.0114,,,,,,,,0.02649,0.04637,0.10222,,0.00747,,,,0.26127,0.17873,0.05481,,,,,0.01615,,0.60441,0.90225,,,3.43368,0.11865,0.02941,,,,,,
k__Eukaryota|p__Eukaryota_unclassified|c__Eukaryota_unclassified|o__Eukaryota_unclassified|f__Eukaryota_unclassified|g__Blastocystis|s__Blastocystis_sp_subtype_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06838,,,,,,,0.02748,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,0.48081,0.11716,1.41943,0.55377,3.89535,2.27033,0.10977,0.83959,2.96838,0.43252,0.35092,1.30225,0.05293,1.09763,0.46129,0.73773,0.87303,0.33818,0.81509,2.20429,0.13085,,0.07548,0.95396,0.16172,,0.2066,0.25431,0.29743,0.124,0.26681,0.18356,0.07343,0.57595,0.69859,3.67703,1.78762,,1.33018,0.93263,1.70242,0.27131,0.00243,0.91881,0.53046,2.06326,0.39356,0.11728,0.70453,0.53925,1.2536,0.78088,0.02718,,0.03013,0.19864,0.00048,0.0722,,0.00213,0.01608,,0.00623,,0.20707,0.17859,0.5136,,,,,,,0.05225,0.01497,0.00868,,0.01616,0.00765,,,0.0031,,,0.00841,0.0024,0.03103,,,,0.00587,0.0789,0.01216,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.29337,2.13336,0.14264,1.30731,0.95889,0.28639,0.29443,0.45977,0.85373,0.21712,0.03047,0.11012,,1.56529,0.31172,0.21277,0.32843,0.72441,0.14492,0.4131,1.19758,,0.21774,0.08226,0.00535,3.16268,0.31441,0.08638,0.06688,0.5007,0.04331,0.31504,0.01569,0.21626,0.20251,0.10967,1.42753,0.52714,0.64695,0.21472,0.20938,0.01265,0.4596,0.38029,0.42785,0.14572,0.35189,0.8842,0.64123,0.02246,0.28027,2.0715,0.1147,0.62281,0.20357,0.12517,0.03277,0.22692,1.35626,0.91456,0.15737,0.17865,0.59937,0.17139,0.08719,0.43409,0.81462,0.12692,0.08892,0.06923,0.53907,0.15309,0.78756,0.60415,0.10136,0.17498,,0.02575,0.3902,0.10392,0.74174,0.01797,0.03755,0.32675,0.59548,0.69163,0.01683,0.02609,0.31946,0.15963,0.13157,0.03176,0.0293,0.35249,0.29399,0.53267,0.06144
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica,0.00421,0.00556,,0.03342,0.04321,,,,0.02196,0.03391,0.00788,,,,,0.02786,0.00313,,0.0023,,,,,,,0.00473,0.03746,0.00899,,,,0.03664,,0.07476,,,0.02048,,0.17112,0.08626,0.23769,0.01372,0.00771,,,,0.16754,,0.00869,0.12987,,,0.06864,0.01437,,0.10339,0.02177,0.0203,0.00476,0.00864,0.00829,,,0.14749,0.07618,,0.20682,0.22048,,,0.01741,0.00266,,,,0.00461,,0.01784,,,0.00537,0.03715,0.01194,0.00379,0.1051,0.06904,0.19187,,0.39209,,0.02995,,0.10948,,,0.04385,0.02235
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,,,,,,,,,,0.0095,,,,,,0.0089,,,,,0.00033,,0.0029,,0.02669,,,,,,,,,0.03216,,,,,,,,,,,,,,,,,,,,,,,,,,0.01103,,,,,,,,0.00127,0.15669,0.16887,,0.0083,,0.00087,0.00161,,0.01539,0.08689,,,,,0.01742,0.7781,,0.00052,,,,,0.00547,,,0.00828,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,0.43991,0.19124,0.09365,0.3858,1.04639,0.45384,0.09424,0.1699,1.03174,0.6597,0.40631,0.62927,0.086,0.28179,0.22146,0.73829,0.90123,0.75774,0.22096,1.47472,0.38721,,0.22609,0.34956,0.07773,2.08273,0.28224,0.19347,0.16611,0.34676,0.27443,0.24528,0.0581,0.34494,0.10412,0.62348,0.38879,,0.41271,0.2713,0.82771,0.53825,0.11539,0.78417,0.44342,0.53246,0.13227,0.55099,0.64771,0.34434,1.56332,0.98638,0.0163,0.06677,,0.00822,,0.00261,,,,0.00045,0.01027,0.00928,0.02837,0.00774,0.08792,,0.00261,0.00341,,0.00186,,0.00171,0.02578,0.00165,,,0.00546,0.00773,,0.00937,,,0.00872,0.01515,0.00448,,0.03049,,0.00064,0.10981,0.0122,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,0.73708,0.60337,0.54434,0.74335,0.73394,,0.0038,1.22812,0.04783,3.44878,,1.75421,,0.62631,5.88397,0.72042,0.00811,0.25218,4.47889,,,5.32374,,0.09915,,,2.8644,4.17413,4.9691,1.4927,1.30624,2.99482,0.35962,,0.16745,0.14627,0.92162,0.01208,0.02366,0.9085,5.41775,0.92757,0.0803,0.37374,0.01167,,0.82339,,0.00538,0.27673,0.10904,,0.36777,0.1735,0.22475,0.00628,0.00221,,0.0223,0.00302,0.1539,0.62662,,0.13642,,,,0.04116,0.00096,0.00065,0.17263,1.46407,0.00023,,0.00173,0.21273,0.00717,1.15759,,,,0.06583,0.18886,,0.01882,0.05643,0.2428,,1.75976,,,,,,0.32091,0.6404,0.11303
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185,,,0.00544,0.00557,0.00135,0.00063,,,0.05304,,0.00124,,,,,,,,,,0.03362,,0.04508,,,0.00587,,,0.01394,,,,,,,,,,,,,,,,,,,,,,,,0.00085,0.01085,,0.0911,,,0.00619,0.00403,,,,,,,0.16372,0.16578,0.00077,,,0.01848,,,0.00426,0.10338,,0.01028,,0.13578,,,0.00679,,,0.12451,,,0.02232,0.02318,,,,,,0.2384,0.00308
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144,0.1523,0.05722,,0.06814,,,,,,0.66767,,,,,,0.0695,,,,,,,,0.00631,0.02673,,,0.28184,,,0.07322,,,,,,,,,,,0.25893,,,0.00981,,,,,0.02416,,,0.48075,0.0718,,,0.06174,,,0.12641,,,,0.09622,3.02144,,,0.40736,0.74405,0.89316,0.03924,,,,,,,0.02792,,,,0.87323,,,0.30724,3.74595,0.36655,,,,0.04011,,,0.31303,,0.24234,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,,0.00124,,,0.10442,,,,,,0.00958,,,0.01165,0.00232,,,,,,0.00577,,,,,,0.00471,0.08181,,0.18389,0.02345,,,,,,,,,0.03939,,,,,,,,,,,,,,,,,,0.00165,0.66373,0.08352,,,,,,,,,0.16834,0.19376,,,0.00607,,0.00304,,,,0.04608,,,,0.0135,,,0.54675,0.1138,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus,,0.02258,,0.02003,0.02001,,,,,0.08427,,,,,,0.00598,0.00506,,,,,0.03496,,,0.00384,,0.30024,0.00146,0.07666,,,0.28966,,0.00104,,,,,0.03257,,0.00536,0.08107,,0.20482,,,0.82861,,,0.00147,,,0.003,,0.02293,,0.01007,0.00015,,0.04602,,,,,,,,,,,,,,,,0.00116,,,0.00436,0.43546,,,,0.14431,0.01712,0.0628,,,,,,,0.05307,0.15315,0.01616,,
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis,0.01088,,,,0.03771,,,,,,,0.00202,,,,,,,,,,,,,,,0.0027,,,0.03951,0.00064,0.00297,,,0.00386,,,,,,0.01333,0.00355,0.00756,,,,,,,,,,0.00717,,,,2.49331,0.00038,,0.23284,0.13321,,0.38721,,0.02121,0.06337,,0.0991,,0.01198,0.28104,,,,,0.26577,,0.05008,,,0.20436,,,2.89611,0.08068,,0.25499,0.14857,,,,0.70833,,0.59165,,,0.17275
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,,,,0.21712,,,,,,0.02624,0.07025,,,,0.00069,,0.09012,,0.06495,,,,,0.00882,,,,0.45183,,0.26966,0.0067,,,,,,,,,,,,,,,,,,,0.53567,,0.00235,0.01263,,,0.21722,,,,0.19092,,0.98614,,,,,,0.8905,,0.0077,0.28813,0.44479,0.54085,0.01955,0.47058,0.00132,0.20973,,,,,,,,0.00865,0.12584,,,1.82133,0.23557,,,0.0205,,,0.08955,0.00899
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_413,,,,,,,,,,0.05394,,,,,,,,,,,0.04514,,,,,,,,,1.45601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01499,,,0.00142,0.00364,0.00026,0.00993,0.00077,0.59257,0.00322,0.00088,,0.00408,38.26548,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,,,,1.92321,0.58589,,,1.91909,0.06315,,,,,0.44745,0.64928,0.70268,,,,,0.10788,,,,,,,,1.15252,0.05261,,,,6.75291,0.04216,,,,,,3.81756,,1.32305,,0.02607,,,,0.324,0.03514,,,1.10181,,,0.36613,,,0.11315,,,,,0.05999,,,2.05141,0.02072,,,,0.16812,,,0.35761,1.00052,0.99177,2.36263,,4.99008,,0.10458,0.09203,0.01712,0.41589,,,,4.34537,0.26306,,,,0.46097,,,
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238,0.15385,,,,,,,,,0.10461,,,,,,,,,,0.0175,,,,,0.02029,,,,0.08026,,,,,,0.86424,,,,0.0734,,,,,,,,,,,,,,1.73111,,,0.11589,,,0.41364,0.0601,,,,0.24709,0.00483,,,,0.00225,,,,,0.98608,,,,,,,,0.01,,1.21498,,0.23363,,,,,,1.56932,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0.0434,0.08903,0.09027,,,0.01053,0.03788,1.0277,,,,,,0.02105,,,,,,,,,,0.01255,,,,,,0.0064,,,,0.06688,,,,,,0.17493,,,0.24389,,,,,0.17267,,,,,,0.00896,,,,,,0.00892,0.13566,,0.19241,,,,,,,,,,,,0.32528,,0.00275,,0.00819,,0.95783,,,,0.0147,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266,,,,,,0.34612,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16844,,,,,0.07065,,,,,,,,0.49577,,1.14165,,,,,,,,5.21417,,0.87496,0.21149,,,,1.73632,,,,,,,,,,,,,,,,0.49083,,,,,,9.36832,,,,,,1.25272,0.61902,,,,
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,,,,,0.24849,,,,,0.17036,,0.00428,,,0.00159,,,0.74301,,0.22126,0.31216,,,,,,,,,,0.08901,,,,,0.48243,,,0.2336,,0.16792,,,,,,,,1.61549,,,,,,,,3.07742,,,,3.00595,,,,1.8642,0.00023,,0.01558,,0.55537,0.00078,0.00052,0.00024,0.00072,8.58334,2.49588,1.61305,0.00229,,,,,,0.00524,1.25269,,1.71608,,,,,,0.12961,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,,,,,,,,0.13631,,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01302,,,,0.01858,,0.19783,,0.01805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170,,,0.02055,,,,,,,0.11088,0.01508,0.49498,,,,0.01258,,,,0.16583,,,0.0155,,0.03511,,,,,,0.00079,,,,0.12521,0.05454,,,,,,,0.02032,0.03141,,,,,,,,,,,,0.29382,0.17471,,,0.13819,,,,0.14097,1.28648,0.0506,,,1.61808,1.15895,,,,0.18672,,,,0.32653,,,,,,0.13914,,0.12362,,,,,,0.46666,,,0.45551,,0.01472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans,,,,0.00684,0.00909,0.01458,,,0.0013,,,,,,,,,,,0.04044,,,,0.02723,,,0.00307,,,0.00308,,0.00336,,0.01188,,,,,,,0.05331,,,,,0.00108,0.00632,,,,,0.00077,,,,,,,,,,,,0.0104,,0.01366,,,,,,,,,,,,,,,,,,,0.03908,,0.00067,,,,,,,,,,0.00093
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,0.14764,0.02407,0.02029,0.1816,0.03903,,,0.08181,0.00515,0.02612,,0.02139,,,0.00345,0.03496,,0.00173,,,,0.02293,,0.00121,,,0.00567,0.01278,,0.00158,0.02191,0.00095,0.00067,,,0.00689,0.00269,,0.00693,0.00612,0.06437,,0.00326,0.07304,,,0.00329,,,0.00563,,,0.00131,0.03269,,,,,,,0.00409,,,,,,,,,,,0.00197,,,,0.00097,,,,,,0.00174,,,,0.00732,0.01484,,0.07541,,,,,,0.02145,0.00193,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309,0.11063,0.06059,,,0.03037,,,0.05507,,0.0348,0.53915,,,,,,,,,,,,,,0.01543,,0.00804,0.00737,,,,0.00686,,0.02909,0.14791,,,0.00048,,,,,,,,,,,,0.11528,0.03873,0.09186,,0.01259,,0.07951,,0.00102,,0.01756,0.00508,,,,0.00311,,,,0.0158,,0.01088,,,0.03057,0.00777,0.00739,,,,0.03824,,0.00325,,,,,,,,0.0058,,0.01834,0.04608,0.05035,0.03844,0.00072,
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83,0.02042,0.2553,,0.1688,0.05065,0.03792,11.2216,6.33952,0.02859,2.45531,0.01823,0.21499,0.01003,0.08467,0.71884,0.10065,,0.1721,0.00557,0.40418,0.68034,,0.47437,0.15009,0.02067,0.03465,1.47523,0.41138,,0.89474,0.01349,1.65827,0.01437,0.51692,0.19939,0.6504,,,0.07535,,1.79921,1.60326,0.02109,0.48069,0.01093,0.44163,0.91009,1.1599,0.05337,0.24217,0.51837,0.96363,0.01973,,,0.32957,0.08382,,0.21678,0.41886,0.08389,0.01265,3.25791,0.08564,0.00179,2.14404,0.975,0.64189,0.76498,0.19073,8.49241,0.7695,0.35537,0.05179,4.24837,0.14998,0.42869,0.55488,0.25679,3.38954,,0.0234,0.23284,0.02042,0.95063,0.93009,0.07885,0.0143,,0.02202,0.05748,0.07175,0.06792,1.58875,0.00613,,0.03763
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,,0.1056,,,,,,1.61546,,0.06132,0.30158,,,,0.00071,0.39002,,0.15644,,,,,0.01685,0.09039,,0.0182,0.91987,3.29743,0.06754,0.00853,0.00335,0.84133,,2.8535,,,,,7.47,,0.01107,0.0536,,,,,,0.33912,,0.00123,,,,,,0.76698,0.00848,0.00085,,,0.00423,,,0.01098,,,,,0.07512,0.05224,,0.01248,0.10597,,0.22704,0.00835,0.04746,,,,0.01387,,,1.87797,,,0.19661,,,,,,,,0.01018,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05964,,,,,,,,,,,0.16515,,,,,,,,,,,,0.10576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium,,,,0.06645,0.0331,,,,,,,0.05562,,,,,,0.0442,,0.00293,,,,,,,,,,,,,,0.0109,,,,,,,,0.08247,,,,,,,,,,,,3.28239,,,,,,0.05236,,,,,,,0.00862,1.10958,,0.01026,,,,,,,,,,,,,,,,,,,,,,0.00886,,,0.10517,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,0.21558,0.38444,0.35888,0.19073,0.01644,0.36861,0.11692,0.18353,0.15874,0.11256,0.69874,0.08881,0.52163,0.21145,0.09932,0.47568,,0.03599,,0.09991,0.08152,,0.11152,0.04982,0.01658,,0.10931,0.10816,,0.09337,0.38672,0.10556,0.08712,0.08893,2.33385,0.04843,,,0.12053,,0.21591,0.03757,0.46467,0.33844,0.60671,0.31953,0.04475,0.16994,0.18155,0.06482,2.66855,0.31629,0.16435,0.00264,,0.10369,,0.04664,0.00677,,,,,0.04829,0.02263,0.10837,0.39578,,0.02495,0.00814,0.01649,0.00358,0.00946,0.11691,,0.01102,,0.0008,0.09516,,0.00169,,,0.05043,0.0481,0.03144,,,,0.00262,0.0033,0.26986,0.03061,0.00559,0.04179,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184,,,,,,,,,,,,,,,,,,0.00061,,,,,,,,,,,0.00369,,,,,,,,,,0.00308,,,0.00062,,,,,,,,,,,0.00135,,,,,,,0.05526,,,0.06535,,,,,,,,,,,,,0.02733,0.00407,,,0.08146,,,,,,,0.31967,,,,0.00209,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226,,,,,0.65416,,,,,,,,,,,,,,,,0.44253,,,,,,,,,,,,,,,0.81359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00238,7.3925,,,,,,,,0.47994,,,,,,,,,,,,,,11.02456,,,,,,,7.23837,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0.00917,,,0.00412,,0.00015,,0.01089,,,,,,,0.01926,0.00207,,,0.00033,,,0.02362,,,,,,,0.01022,,,0.00276,,,,,0.01862,,0.01127,,,,,,,0.01112,0.01461,,,,,,,0.01357,0.01327,,,,,,,0.00719,0.03265,,,,,0.0329,,0.00517,,,,0.0202,0.0038,0.00511,0.00262,,,,0.005,,,0.00056,,0.01341,0.00726,,0.14105,,,,0.00336,,,0.00767,0.00023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi,0.0015,,0.01996,0.01245,0.0048,,,0.00757,0.00677,,,,,,,,0.00074,0.02513,,,,,,,,0.04161,0.00038,,,,,,,,,,,0.70663,,,,,,,,0.0173,0.02393,,,0.01707,,,,,,,,,,,,,0.01355,,,,,,,,,,,,0.01673,,,,,,,,,0.02842,,,,,0.05106,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_curvatus,,,,,,,,,,,,,,,,,,,,,,,,,,0.02372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,,,,,,,,,,,,,,,0.00446,,,,,,,,,,,,,,0.00038,,,,,,,,0.00408,,,,,,,0.0005,,,0.01213,,,,,,,0.00194,,,0.00231,,,,,0.02312,,,,,,,,0.00187,,,0.00251,,0.00386,,,,,,,,,0.12015,,0.00971,0.00193,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra,,,0.0206,,,,,,,,0.00177,,,,,,0.00682,,0.00154,,,,,,,,,,,,,,,0.00147,,,,,,,,,,,,0.01841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica,,,,,,,,,,,,,,,,,,0.01034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00635,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis,,,,,,,,,,,,,,,,,,,,0.00441,,0.00617,,,,,,,0.00209,,,,,,,,,0.00261,,,,0.09382,,,,0.00353,0.01019,,,0.00669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00131,,,,0.00202,,,,,,,,,,,,,,,,,,,,,0.00967,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,,,,,,,,,,0.00336,,,,,,,,,,,,,,,,,0.0043,,,,0.00015,0.00551,,,,,,,0.09094,0.00338,,0.00525,,,,,0.00142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00578,,,,,,,,,,,,,0.00188,,,,
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.00025,,,0.00236,0.00066,,,,,,,,,,0.00789,,,,0.00117,,,0.04768,,,,,0.0006,,0.00251,,,,,,,,0.00166,,,0.00694,,,,,,,0.05837,0.01804,,,,,,,0.00182,,,,,,,,,,,,,,,,,,,,0.00535,,0.00928,,,,,,,,,,0.0065,,0.00865,,,,,,,,
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri,,0.00369,,,,,,,,,,,,,,,0.00451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,,0.03803,,,,,0.2799,,,,,,,0.06006,,0.02133,,,0.23119,,0.00521,,,0.01119,0.11338,0.00546,,0.6983,,0.41655,,,,,0.01578,,1.85361,,,,0.38554,0.68508,0.82399,,,,1.10324,,,,,,0.26664,,,,0.13401,,,0.12534,,,,,,,,0.18392,,0.0586,,,,,,,,,0.18807,,,,0.0276,0.00997,0.75122,,0.07464,,,1.7562,,,1.6438,,,0.60472,
